target_id	length	eff_length	est_counts	tpm
Afu1g00100-T	621	322	0	0
Afu1g00110-T	429	130	0	0
Afu1g00120-T	516	217	90	48.5534
Afu1g00130-T	750	451	0	0
Afu1g00140-T	1197	771.761	10.9006	1.65349
Afu1g00150-T	1488	1060.16	1	0.110425
Afu1g00160-T	384	85.0011	0	0
Afu1g00170-T	369	70.019	2	3.34388
Afu1g00180-T	732	433	0	0
Afu1g00200-T	1197	898	0	0
Afu1g00210-T	1254	853.508	1	0.137161
Afu1g00220-T	2151	1636.56	221	15.8088
Afu1g00230-T	2280	1973.8	366	21.7078
Afu1g00240-T	297	15.5846	5	37.5589
Afu1g00250-T	2280	1859.62	56	3.52533
Afu1g00270-T	516	217	1	0.539482
Afu1g00280-T	1845	1546	0	0
Afu1g00290-T	831	471.787	3	0.74441
Afu1g00300-T	990	726.793	8	1.28859
Afu1g00310-T	1293	955.326	12	1.47051
Afu1g00320-T	639	340	0	0
Afu1g00330-T	195	4.11003	0	0
Afu1g00340-T	393	94.0001	0	0
Afu1g00350-T	1464	1165	0	0
Afu1g00390-T	2166	1681.92	4	0.278415
Afu1g00400-T	501	202	0	0
Afu1g00410-T	2550	2251	0	0
Afu1g00420-T	1614	1232.85	1.81598	0.172441
Afu1g00440-T	1533	1141.03	49.7568	5.10497
Afu1g00450-T	1293	972.452	2.53027	0.304604
Afu1g00460-T	1524	1255.65	13.0437	1.2161
Afu1g00470-T	1500	1161.95	82.3218	8.29404
Afu1g00480-T	1092	728.949	2.10286e-07	3.37715e-08
Afu1g00490-T	1431	1080.13	3	0.325148
Afu1g00500-T	1215	918.952	8682	1106.02
Afu1g00510-T	1740	1361.77	18389	1580.85
Afu1g00520-T	2409	1861.27	19	1.19504
Afu1g00530-T	606	338.501	72	24.9006
Afu1g00540-T	2430	1912.76	57.6126	3.52609
Afu1g00550-T	1419	947.021	115	14.2159
Afu1g00560-T	1293	846.808	189	26.1285
Afu1g00570-T	978	609.268	110	21.1359
Afu1g00580-T	1590	1238.04	11.5384	1.09105
Afu1g00590-T	3789	3071.45	2.87769	0.109683
Afu1g00610-T	1812	1416.55	24.474	2.02261
Afu1g00620-T	1242	908.496	8.44957	1.0888
Afu1g00630-T	3018	2656.78	62	2.73195
Afu1g00640-T	1110	755.018	63	9.76833
Afu1g00650-T	1374	1014.73	72	8.30651
Afu1g00660-T	1200	832.76	1	0.140578
Afu1g00670-T	216	4.87155	0	0
Afu1g00680-T	873	580.295	2	0.403477
Afu1g00690-T	330	33.6633	7	24.3432
Afu1g00700-T	4089	3714.31	69	2.17474
Afu1g00710-T	543	244	0	0
Afu1g00720-T	579	280	1	0.418099
Afu1g00730-T	1644	1362.93	1	0.0858942
Afu1g00740-T	1020	721	0	0
Afu1g00750-T	1617	1160.35	130	13.1157
Afu1g00760-T	357	58.1281	648	1305.05
Afu1g00770-T	561	262	0	0
