target_id	length	eff_length	est_counts	tpm
Afu1g00100-T	621	322	1	0.323695
Afu1g00110-T	429	130	0	0
Afu1g00120-T	516	217	97	46.5911
Afu1g00130-T	750	406.314	1	0.256525
Afu1g00140-T	1197	763.871	5.2017	0.709767
Afu1g00150-T	1488	1189	0	0
Afu1g00160-T	384	85.0011	0	0
Afu1g00170-T	369	70.019	0	0
Afu1g00180-T	732	431.83	4	0.96547
Afu1g00200-T	1197	898	0	0
Afu1g00210-T	1254	851.171	24	2.9389
Afu1g00220-T	2151	1647.47	573	36.2516
Afu1g00230-T	2280	1955.41	496	26.4384
Afu1g00240-T	297	15.5846	2	13.376
Afu1g00250-T	2280	1870.8	7	0.389997
Afu1g00270-T	516	217	11	5.28353
Afu1g00280-T	1845	1546	0	0
Afu1g00290-T	831	532	0	0
Afu1g00300-T	990	728.637	5	0.715237
Afu1g00310-T	1293	953.893	4	0.43707
Afu1g00320-T	639	366.167	1	0.284651
Afu1g00330-T	195	4.11003	0	0
Afu1g00340-T	393	94.0001	0	0
Afu1g00350-T	1464	1165	0	0
Afu1g00390-T	2166	1647.26	9	0.569471
Afu1g00400-T	501	202	0	0
Afu1g00410-T	2550	2251	0	0
Afu1g00420-T	1614	1242.71	19.5407	1.63893
Afu1g00440-T	1533	1151.01	131.618	11.9186
Afu1g00450-T	1293	986.922	11.7426	1.24015
Afu1g00460-T	1524	1238.86	173.926	14.6331
Afu1g00470-T	1500	1161.87	540.552	48.4921
Afu1g00480-T	1092	750.808	370.517	51.4364
Afu1g00490-T	1431	1063	1	0.0980527
Afu1g00500-T	1215	905.57	2179	250.799
Afu1g00510-T	1740	1379.04	7087	535.646
Afu1g00520-T	2409	1861.53	2	0.111983
Afu1g00530-T	606	333.737	191	59.6513
Afu1g00540-T	2430	1903.26	121.995	6.6809
Afu1g00550-T	1419	953.549	71	7.7608
Afu1g00560-T	1293	862.935	29	3.50277
Afu1g00570-T	978	597.302	124	21.6381
Afu1g00580-T	1590	1257.6	117.152	9.70954
Afu1g00590-T	3789	3040.88	1.51858	0.052051
Afu1g00610-T	1812	1396.63	29.3126	2.18758
Afu1g00620-T	1242	889.192	4.07541	0.477712
Afu1g00630-T	3018	2651.08	28	1.10085
Afu1g00640-T	1110	749.424	18	2.50343
Afu1g00650-T	1374	1021.12	2	0.204147
Afu1g00660-T	1200	901	0	0
Afu1g00670-T	216	4.87155	0	0
Afu1g00680-T	873	579.651	3	0.539443
Afu1g00690-T	330	33.6633	1	3.09624
Afu1g00700-T	4089	3710.31	124	3.48339
Afu1g00710-T	543	244	0	0
Afu1g00720-T	579	280	1	0.372249
Afu1g00730-T	1644	1358.28	2	0.153473
Afu1g00740-T	1020	721	0	0
Afu1g00750-T	1617	1157.25	1197	107.809
Afu1g00760-T	357	58.1281	105	188.276
Afu1g00770-T	561	262	0	0
Afu1g00780-T	648	349	0	0
Afu1g00790-T	4251	3535.11	211	6.22115
Afu1g00800-T	1182	883	0	0
Afu1g00810-T	804	505	0	0
Afu1g00820-T	582	283	0	0
Afu1g00830-T	348	49.4247	0	0
Afu1g00840-T	1899	1351.03	356	27.4649
Afu1g00850-T	573	274	13	4.9452
Afu1g00880-T	3378	3143.71	623	20.6556
Afu1g00890-T	2697	2153.44	75	3.63011
Afu1g00910-T	1404	986.054	616	65.1135
Afu1g00920-T	1089	703.175	607	89.9738
Afu1g00930-T	1035	757.265	321	44.1823
Afu1g00940-T	1065	631.605	37	6.10587
Afu1g00950-T	978	650.777	71	11.3715
Afu1g00960-T	3864	3462.28	353	10.6268
Afu1g00970-T	1305	1006	0	0
Afu1g00980-T	1491	1192	0	0
Afu1g00990-T	786	543.91	2	0.383261
Afu1g01000-T	1158	978.631	9	0.95855
Afu1g01010-T	6297	6262.67	3	0.049929
Afu1g01020-T	4578	3948.06	170	4.48804
Afu1g01030-T	4317	4090.98	796	20.2804
Afu1g01040-T	951	591.599	175	30.832
Afu1g01050-T	891	554.203	96	18.0548
Afu1g01070-T	420	121	5	4.30701
Afu1g01080-T	462	163	6	3.83667
Afu1g01090-T	924	541.943	8	1.53861
Afu1g01100-T	723	364.59	9	2.57294
Afu1g01110-T	633	334	0	0
Afu1g01120-T	705	406	0	0
Afu1g01130-T	780	452.888	2	0.460289
Afu1g01140-T	759	416.965	43	10.7488
Afu1g01160-T	1761	1420.99	16	1.1736
Afu1g01170-T	885	586	0	0
Afu1g01175-T	387	88.0006	0	0
Afu1g01180-T	1692	1503.13	23	1.59486
Afu1g01190-T	1134	831.391	61	7.64743
Afu1g01200-T	1221	922	0	0
Afu1g01210-T	456	157	0	0
Afu1g01220-T	1200	944.181	1	0.110392
Afu1g01230-T	1596	1313.01	10	0.793821
Afu1g01240-T	2439	2123.76	88	4.31886
Afu1g01250-T	1692	1377.63	15	1.13488
Afu1g01260-T	1581	1259.33	1	0.0827661
Afu1g01265-T	489	190	1	0.548577
Afu1g01270-T	1650	1351	0	0
Afu1g01280-T	1023	724	0	0
Afu1g01290-T	1002	703	0	0
Afu1g01300-T	1197	897.784	5	0.580483
Afu1g01310-T	1482	1183	0	0
Afu1g01320-T	1467	1168	0	0
Afu1g01330-T	786	458.504	50	11.3663
Afu1g01340-T	1500	1141.37	106	9.67991
Afu1g01350-T	621	318.5	45	14.7263
Afu1g01360-T	726	505.828	60	12.3634
Afu1g01370-T	669	406.521	85	21.7935
Afu1g01380-T	915	622.545	365	61.1101
Afu1g01390-T	1185	810.52	89	11.4451
Afu1g01400-T	201	4.3003	0	0
Afu1g01410-T	1545	1117.94	172	16.0361
Afu1g01420-T	1494	1180.42	1	0.0882989
Afu1g01430-T	1635	1356.73	9	0.691418
Afu1g01440-T	195	4.11003	0	0
Afu1g01450-T	1266	1011.12	16	1.64934
Afu1g01460-T	804	542.381	5	0.960853
Afu1g01480-T	1560	1215.62	4	0.342967
Afu1g01490-T	5976	5855.51	46	0.818812
Afu1g01500-T	567	268	2	0.777833
Afu1g01520-T	543	244	0	0
Afu1g01530-T	804	602.567	3	0.518928
Afu1g01540-T	1320	1132.69	11	1.01221
Afu1g01550-T	1080	864.504	1	0.120566
Afu1g01560-T	1503	1358.74	12	0.920528
Afu1g01570-T	1098	897.016	53	6.15839
Afu1g01580-T	156	3.21826	0	0
Afu1g01590-T	2517	2404.06	151	6.5467
Afu1g01600-T	1761	1471.46	180	12.7502
Afu1g01610-T	1014	726.704	72	10.3268
Afu1g01620-T	2319	1969.42	103	5.45117
Afu1g01630-T	1080	811.913	107	13.7362
Afu1g01640-T	1374	1123.11	1517	140.785
