,baseMean,log2FoldChange,lfcSE,pvalue,padj
Afu2g13615,54.4576769523077,-2.39850785198044,0.840581566802939,9.86368897935061e-05,0.00375099718959677
Afu6g13920,152.79987632174,-2.4137168589421,0.827315139282392,9.94753494413811e-05,0.00376762886009231
Afu2g14300,38.7268088347231,-1.45059817086707,0.487231739493875,0.000114693229579605,0.00422981601800209
Afu5g06030,48.8916923376224,-2.83731085897734,0.995884894373096,0.000115071203786415,0.00422981601800209
Afu6g13945,57.2987823417681,-2.30054422066054,0.810640273220643,0.000115959606574325,0.00422981601800209
Afu4g03480,98.7073012134092,-2.07756140347885,0.72688811967968,0.000117941627489802,0.00427731933209156
Afu8g07160,28.9800090734706,-2.8518278208321,1.03926185522441,0.000118450971031252,0.00427926911883288
Afu5g09860,610.325681034119,-1.03427179824932,0.343192170717054,0.000150612063467567,0.00529849854738148
Afu4g01230,41.8750297597947,-1.43492500878279,0.50386348680662,0.000186080868646502,0.00633281738839346
Afu2g13300,71.3208670836548,-1.25551086022009,0.438285512514147,0.000194640936085194,0.00657648313902242
Afu5g08810,271.24595198065,-1.5989542725097,0.587478373897526,0.000226661971376187,0.00749660527160748
Afu7g00740,19.8963765171229,-2.75535886475284,1.10854004236698,0.00025405522548785,0.00820048361858204
Afu5g15050,44.2263666824851,-2.24993117880609,0.910889587989631,0.000288924547013523,0.0090161736548107
Afu6g00310,112.55021866133,-1.12038373080435,0.410701687160895,0.000302889750311207,0.00935869547589857
Afu3g02640,27.0344396105452,-1.10729757248305,0.395476470744298,0.000310513470074242,0.0095627968013356
Afu6g04920,6481.18796389792,-2.19224827069971,0.897627692702734,0.000338695123079501,0.0101966772150184
Afu2g09630,349.61805014253,-1.02081609472522,0.378432011057983,0.000357616410555642,0.0106977418609845
Afu4g12030,3.42690695742513,-3.66077998026694,1.56458097548094,0.000388624050521112,0.0114001140795004
Afu4g14010,125.108519628967,-1.54550063983663,0.611774211703783,0.00040014318255405,0.0116004472645994
Afu6g01900,308.47101708103,-1.21963750897996,0.479323167090854,0.000454707871486269,0.0129426395056683
Afu6g14470,198.481189897944,-1.86092893271042,0.786629196522801,0.000482407045023679,0.013526117534052
Afu1g17630,473.256891308689,-1.95910352674138,0.866258625827712,0.000559955269743098,0.0152013290424766
Afu4g09710,382.66221489789,-1.94416060574042,0.896139485985504,0.000656587103226546,0.0171500827042658
Afu6g12145,9.28351208772842,-2.07432144779689,0.915509689917224,0.000686410217192795,0.017712777939813
Afu5g00680,20.94188940991,-1.34676876178248,0.566003561546824,0.000704156658295162,0.018113682639942
Afu1g15850,235.205672185169,-2.15411739936018,1.03380254401914,0.000740469966829812,0.0187472625294674
Afu6g12150,12.2239254027331,-1.78487777633743,0.820827138901545,0.000827263582402313,0.0207212982120131
Afu7g01570,40.1193208200649,-1.60023958382133,0.756602680392418,0.000885347257030199,0.0218281834404315
Afu1g04575,120.626975617368,-1.22974369809747,0.539623058356516,0.000885397411988118,0.0218281834404315
Afu5g05640,581.723765790904,-1.75065079453586,0.878914150754214,0.00104451664431332,0.0249647451400383
Afu6g07400,114.181507626805,-1.27862512552065,0.617469003556347,0.00122193253117789,0.0279800653761575
Afu6g08060,12.2209628147967,-1.19341889572987,0.530519917423407,0.00123938535193442,0.027984487045
Afu6g09140,355.913626983405,-1.44472468651081,0.72713450360828,0.00129637210020132,0.0290191703652199
Afu5g00990,6.85167794584455,-1.48722011519591,0.689831283072198,0.00136899545886469,0.0301146940166651
Afu1g15260,453.749930558687,-1.063483229653,0.511474050919169,0.00149415553084719,0.0323957967497373
Afu5g13250,58.3861961090265,-1.61213475295445,0.868324423224767,0.00158519099955259,0.0336110588234706
Afu2g15240,127.258262368726,-1.17697444171105,0.605879760569505,0.00169562435344943,0.0354327316198105
Afu2g04262,288.02948353202,-1.19355253444333,0.613757260315141,0.00168644370678251,0.0354327316198105
Afu1g01490,110.029150852999,-1.59553343421454,0.988640955140752,0.00201266658749285,0.0405686207217176
