"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Afu4g02810",1325.41411131704,2.70858972202836,0.467483901277414,5.28724475085098,1.24172450260564e-07,3.61889092095544e-06
"Afu1g09890",6094.07497762519,-3.04037392821025,0.489504755299649,-5.13096349903173,2.8826281071139e-07,7.6733550872745e-06
"Afu6g02290",1345.73583922447,2.06794065868952,0.349299614695976,5.10021923903212,3.39260279696669e-07,8.88790321136734e-06
"Afu8g05170",944.043980522737,-2.51740514950048,0.440142084279152,-4.93649801743397,7.95378456139937e-07,1.88031254547939e-05
"Afu7g00380",985.876596939791,2.29670360403843,0.429254094146528,4.85454052779544,1.20666191325037e-06,2.70450251391939e-05
"Afu5g08100",740.291587945575,-2.49643903692402,0.432429906579986,-4.82121934859829,1.42683357137748e-06,3.09323810703211e-05
"Afu8g06830",1104.57899728044,2.33658515501119,0.434374299101285,4.75289379211193,2.00525697180243e-06,4.15661721775081e-05
"Afu3g13450",819.792294848296,-2.30656012924453,0.416826592396311,-4.65314730850302,3.26906529806378e-06,6.33956041884282e-05
"Afu2g02480",425.178246144822,-2.45778416661537,0.456790866511842,-4.49646451592129,6.90927038262269e-06,0.000119308079354888
"Afu7g02460",725.522161136656,2.01583087491028,0.355697509231395,4.42905886639332,9.46451895903125e-06,0.000157938165956674
"Afu4g05900",1307.90834902403,-2.6399233310236,0.476974208312387,-4.25306510633004,2.10864236876617e-05,0.000321115185268088
"Afu6g01940",7627.31473375252,-2.20899492139609,0.427760734277074,-4.21155497781583,2.53618810102736e-05,0.000374172535737009
"Afu6g11850",5458.01673941529,-2.14762364976065,0.502258976461585,-4.16746989409348,3.07999175193889e-05,0.000443206349347844
"Afu3g05980",709.848300231842,-2.17769355315202,0.448821466981629,-3.94635262056268,7.9350726863775e-05,0.000997308059532179
"Afu3g11550",4369.75074081919,-2.52807691163683,0.537561405282754,-3.88373930493381,0.00010286219493141,0.00123796210118057
"Afu6g05350",3772.24109192039,-2.09987037340657,0.439159736775694,-3.75171342074936,0.000175630155000823,0.00194407113601246
"Afu1g04100",307.719921601497,-2.15600334818957,0.47650498807923,-3.57461592558804,0.0003507423852,0.00357181655656492
"Afu8g01690",36461.0630358695,-2.05479040642192,0.517302996828075,-3.56459870212213,0.000364413303026751,0.00369587301915486
"Afu1g00500",9274.95146889621,-2.05797362339513,0.526987826260791,-3.55666186949966,0.000375597086705592,0.00378609489736023
"Afu8g05580",2476.36257692811,-2.15829014613056,0.495550308866458,-3.45838079608986,0.000543432694451135,0.00515352743381597
"Afu5g08235",2133.98443638853,-2.08292451741344,0.508266880506315,-3.39413062799667,0.000688468445153444,0.00626563079003533
"Afu4g02350",8381.54473606132,2.40782010719197,0.503151722717388,3.33241772558093,0.000860949225431513,0.00765296532340987
"Afu7g05580",17887.9390298866,-2.04187321148673,0.543992075356505,-3.27691148675001,0.00104949264113097,0.00902200210717696
"Afu5g14830",975.753091039585,-2.2182130887655,0.515227036222334,-3.21940145977738,0.00128458502767877,0.0105584807448862
"Afu3g01430",2676.55522852043,-2.04019558643157,0.543115682633032,-3.21563763733957,0.00130155063966207,0.0106714255170972
"Afu4g01850",74189.5461813577,2.3404519969953,0.494043875928149,3.18546744900528,0.00144520361050923,0.0115721182651178
