"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Afu3g09990",26812.4970874734,-3.14929837443831,0.413333644371233,-7.61926452715711,2.55125155893299e-14,4.0642734580358e-12
"Afu7g03850",1838.29153881028,-3.24629652551957,0.426456261351482,-7.61226137290548,2.69341173541246e-14,4.21922948352362e-12
"Afu7g06770",1683.02419386218,-4.08866881099407,0.537822113200232,-7.60226980379264,2.90981275979656e-14,4.48349674251276e-12
"Afu1g15050",1135.05718294332,3.78963371529221,0.498887705959913,7.59616577041231,3.05033732598687e-14,4.62421298821783e-12
"Afu1g11780",1439.24193773607,3.6793530214157,0.485244976955114,7.58246493246245,3.3905074377164e-14,5.02544083437838e-12
"Afu8g00830",9503.88165655526,-3.10817549833788,0.409980958904044,-7.58126793655641,3.42194077455278e-14,5.02544083437838e-12
"Afu7g01730",630.364220327933,-3.28158211701349,0.434231344169405,-7.55722073285723,4.11772857192027e-14,5.95423551499672e-12
"Afu8g01110",161.991419224385,-4.1570034013222,0.55050317771379,-7.55127957405444,4.31002516098783e-14,6.13786764971586e-12
"Afu4g04160",1705.02361628231,-4.19130800703774,0.557118624958992,-7.52318773644708,5.34565781198381e-14,7.49908026490087e-12
"Afu6g12220",163757.964195787,-3.96547082452179,0.527302949649618,-7.52028947904949,5.46550928101944e-14,7.55445907827966e-12
"Afu4g03730",10146.2011027562,-3.13151505031645,0.416801484548274,-7.51320512620141,5.76970141801616e-14,7.85933675767158e-12
"Afu3g13320",10255.4223664137,3.07670740952969,0.411935741597874,7.46890133299754,8.08671438734017e-14,1.08581469323729e-11
"Afu5g13740",8746.31068052878,-3.19284688534799,0.428162026131838,-7.45709962696424,8.84478259613923e-14,1.17087481156497e-11
"Afu5g11000",819.071622162716,3.38375190781327,0.454955932732444,7.43753771379706,1.02579303460074e-13,1.33908732391839e-11
"Afu4g09190",7544.61992229928,-3.21069699650545,0.431812776644324,-7.43539137831033,1.04258809417259e-13,1.34236787631893e-11
"Afu5g03770",1090.1688271637,-3.29092216747244,0.443111119275739,-7.4268553062975,1.11209897884253e-13,1.39812759818928e-11
"Afu8g06510",1376.19953952849,-3.2911620957425,0.44316857011551,-7.42643390727071,1.11564602472812e-13,1.39812759818928e-11
"Afu1g05080",11241.1328862154,3.02990177696136,0.408208623756414,7.42243451174456,1.14986849631191e-13,1.42205447326785e-11
"Afu2g16440",1442.27983103776,-3.91925115299078,0.52820423425098,-7.41995406104321,1.17160964414574e-13,1.43012455134101e-11
"Afu5g11850",354.010433258796,3.53886443501117,0.477866779969351,7.40554602945647,1.30611925190261e-13,1.57387369854265e-11
"Afu5g00600",1685.91548493376,-3.69320650730379,0.500172649214098,-7.38386337818908,1.53761229345246e-13,1.82936936027337e-11
"Afu7g01370",1144.54098259736,3.22560798738567,0.439336574884249,7.34199739285426,2.10429495914855e-13,2.47228354012966e-11
"Afu1g17030",3055.8181618288,-3.25414278828908,0.445287710988442,-7.30795552624974,2.71237527201313e-13,3.12835983598727e-11
"Afu7g06150",327.158310168199,-4.62238323505416,0.632586182173503,-7.30712014475578,2.72928510002081e-13,3.12835983598727e-11
"Afu8g04050",958.910479844814,3.31859466981456,0.455450294768422,7.28640360525386,3.18338369413128e-13,3.56847357664942e-11
"Afu1g03420",681.25828550494,3.44116690812161,0.472288259495365,7.28615805906009,3.1891880033892e-13,3.56847357664942e-11
"Afu4g00800",678.368200232266,3.58520314893968,0.492651672532165,7.27735913391343,3.4041815723699e-13,3.76422383514173e-11
"Afu4g13900",447.677103932472,3.65120513402118,0.503285033268128,7.25474610343912,4.02415965815737e-13,4.39803216593269e-11
"Afu4g03950",2095.02702365354,3.02806849955607,0.417523465384983,7.2524510610775,4.09296155323467e-13,4.42180984354628e-11
"Afu3g11070",626258.313830082,-3.58053514594345,0.494842655618724,-7.235704330029,4.63119294096801e-13,4.9464298241089e-11
"Afu3g08470",12025.094165659,3.15479888109175,0.436500150326812,7.22748635648744,4.9201555337812e-13,5.19601593955163e-11
"Afu3g06830",2358.98978684434,3.1457139061886,0.435395472530493,7.22495777897252,5.01257546973846e-13,5.23479964889687e-11
"Afu1g04720",1983.47459410699,2.97221962892231,0.411681530634014,7.21970602942745,5.21000779163571e-13,5.38119376193231e-11
"Afu1g15860",1951.52605071175,3.01519010859805,0.417943871303654,7.2143422014852,5.41953119474356e-13,5.53675801080378e-11
"Afu7g00700",1270.9958255497,-3.58737544222826,0.497476135513247,-7.21115081937983,5.5480961779181e-13,5.60715655658626e-11
"Afu5g08235",6563.46055125021,-3.10663481840091,0.431274721266855,-7.20337795193579,5.87388594097672e-13,5.87326105949363e-11
"Afu1g13870",245.359726463887,3.80970639222362,0.529534254011107,7.19444750432274,6.27141897128093e-13,6.20474388537574e-11
"Afu3g12200",3841.31139487333,-3.19070667594148,0.444729433398616,-7.17448955774783,7.25774614230768e-13,7.10578708245312e-11
"Afu1g16540",228.984331840134,3.7545440564381,0.523838292012096,7.16737228585688,7.64509302348793e-13,7.33592843138235e-11
"Afu6g09740",35136.6639394125,-4.60825057609425,0.642954535613969,-7.1673039396071,7.64890931243186e-13,7.33592843138235e-11
"Afu6g12040",168.608664832179,-3.65327672337822,0.511767580014035,-7.13854660992404,9.43228877931809e-13,8.95495780169805e-11
"Afu6g13330",83791.3802184964,-3.38020406649577,0.473871168696245,-7.13317097513167,9.8082595027855e-13,9.15778393726061e-11
"Afu4g07860",913.831577165697,-3.04480123248803,0.426878275909796,-7.13271535310321,9.84079346380809e-13,9.15778393726061e-11
"Afu5g13830",2430.27918210348,-4.26171073940478,0.597756312497627,-7.12951189356399,1.00725475300502e-12,9.28155629754327e-11
"Afu8g01910",1323.33839510208,-3.1063294109058,0.43688564072342,-7.11016595959107,1.15903498657496e-12,1.0576475571668e-10
"Afu2g11080",325.791567190721,3.88339294011672,0.546358257850369,7.10777751469489,1.1792645372762e-12,1.06576032556336e-10
"Afu5g12360",929.158231031081,2.96696166050594,0.417596595395917,7.1048511726802,1.20452268620564e-12,1.06979659293601e-10
"Afu2g16020",2813.3132126651,3.02601605875365,0.425921981412295,7.1046252384529,1.20649472125989e-12,1.06979659293601e-10
"Afu3g15055",790.384887718421,-3.81858827761926,0.53829881379308,-7.0938077138084,1.30471383058307e-12,1.14607526108881e-10
"Afu2g05150",6270.92638270251,-3.36013676866941,0.474100657602459,-7.0873910735786,1.3666379075374e-12,1.18935460119852e-10
"Afu4g13770",10964.0894997706,-3.896923910118,0.550093358756237,-7.08411372013099,1.39936962275004e-12,1.20666743891997e-10
"Afu6g09745",89.4918903980271,-7.64629283589876,1.07955052981723,-7.08284848620594,1.41221055370529e-12,1.20666972675236e-10
"Afu7g01270",8725.66164950805,-3.09159594032833,0.436908652838693,-7.07606938027329,1.48300635160688e-12,1.25574564853632e-10
"Afu2g16430",7101.27619415207,-4.08070999882538,0.57712682971936,-7.07073348298451,1.54116886717396e-12,1.29334340915786e-10
"Afu1g09950",1005.46784350763,2.92836610006044,0.414801978362715,7.05967245291146,1.66895534829309e-12,1.38818684235458e-10
"Afu4g03630",2293.55130817421,3.21816652748001,0.456711705928667,7.04638502955877,1.83625710205906e-12,1.51394565809238e-10
"Afu3g07790",1672.07555544089,3.55506567364529,0.505218524669349,7.03668907622099,1.96861460880938e-12,1.60895727897386e-10
"Afu8g02480",2604.11780885358,-3.71536273513741,0.528125965270484,-7.03499350431399,1.9927028627838e-12,1.61460467304353e-10
"Afu2g00440",936.920217438512,-2.87012878674672,0.408226830231643,-7.03072060481206,2.05469577696915e-12,1.65060560749855e-10
"Afu8g06750",1834.14225969955,-3.30247294055962,0.470532444573736,-7.01858708925244,2.24123042050926e-12,1.78519701037004e-10
"Afu3g03330",5438.41563168061,-3.31007590991273,0.473117634589808,-6.99630634732641,2.62798584713024e-12,2.07566714093925e-10
"Afu5g09960",666.279841068682,-3.08268842985918,0.442157159401281,-6.97192924351469,3.12623789461863e-12,2.44452701865855e-10
"Afu7g08647",73453.5532444191,-2.86080225854521,0.410447592870925,-6.96995745190022,3.17036854113215e-12,2.44452701865855e-10
"Afu3g03320",31557.1440994265,-3.07009055671613,0.440482228724327,-6.96983977221367,3.17302155842476e-12,2.44452701865855e-10
"Afu4g07710",7143.47675612333,2.97882209647084,0.427766393877135,6.96366554060447,3.31531172765891e-12,2.53338332750131e-10
"Afu5g05500",6328.70068008291,2.74417804584308,0.39422837374325,6.96088416921073,3.38143717141544e-12,2.56307483662368e-10
"Afu2g16630",2199.24688672738,-3.09812334523105,0.446496174099966,-6.93874555918908,3.95596889371854e-12,2.97457213056484e-10
"Afu3g07960",289.483285978909,-3.22655886214603,0.465917003554148,-6.92517945799986,4.35423187919477e-12,3.2480496375041e-10
"Afu3g12170",1459.82566343041,-3.40484312587545,0.491814050177928,-6.92302939422663,4.4208599023448e-12,3.25703407393184e-10
"Afu1g12240",789.520647672861,-3.05821184541891,0.441774786151807,-6.92255860063505,4.43558209876876e-12,3.25703407393184e-10
"Afu7g01720",241.446593486633,-3.88290068644723,0.561129910280982,-6.91978918839471,4.52316237565293e-12,3.29559714486527e-10
"Afu6g13780",2857.49862898076,-3.98179431726245,0.576327003334595,-6.9089150677029,4.88374222024598e-12,3.53094562523784e-10
"Afu1g07480",211846.0788863,-3.19582520529878,0.463270215294347,-6.89840421376595,5.25899307823703e-12,3.77322717117174e-10
"Afu2g12080",1667.43943993853,-2.92012873863171,0.423486611718589,-6.895445234458,5.36963574688896e-12,3.82342472613707e-10
"Afu2g00630",568.834166869768,-3.21872747559188,0.467035166665372,-6.89183107681928,5.50787561939902e-12,3.89237014637078e-10
"Afu5g08600",1023.52293068946,3.55503361809712,0.516231749515082,6.88650711901488,5.71789003598306e-12,4.01063048120931e-10
"Afu2g13910",594.088349741603,3.53598909433514,0.516258064949851,6.84926654788167,7.4229575966171e-12,5.16802803337808e-10
"Afu5g06910",3090.32111811543,-3.54276803867959,0.518523980319754,-6.83240924844961,8.3500230209198e-12,5.77072546864891e-10
"Afu6g04010",2173.29679983407,2.81958195169768,0.412765677132034,6.83095060444128,8.43537774064659e-12,5.78404454806486e-10
"Afu6g11890",5325.08486794802,2.74623868099012,0.402085631200824,6.82998462986234,8.49237309961646e-12,5.78404454806486e-10
"Afu2g02260",457.185295663138,-3.34762759288869,0.490363810526204,-6.82682433129881,8.68148925041137e-12,5.87031060896521e-10
"Afu5g01430",1374.83493578936,-3.26592050739884,0.478937939574379,-6.81908915025856,9.16195352305241e-12,6.1509429402264e-10
"Afu1g17020",1375.23730114037,-2.7656546702093,0.405691140002811,-6.81714338200765,9.28685673291618e-12,6.19057917962264e-10
"Afu3g02530",447.630258179324,-3.28050371378045,0.48169191214369,-6.8103774032267,9.73430369112234e-12,6.44314932344077e-10
"Afu1g10940",688.025512327718,3.00815723369631,0.442134406910824,6.80371666777572,1.01953962505391e-11,6.70115589921798e-10
"Afu3g07160",973.992798700047,-3.33482503224995,0.490312034494449,-6.80143418402613,1.0358271992783e-11,6.76093044862276e-10
"Afu2g05390",14437.0508066774,-3.61041967034785,0.531008304890331,-6.79917740852191,1.05218184234331e-11,6.8203152663343e-10
"Afu6g00760",210.09850682378,-5.05618298974783,0.746490388763441,-6.77327272508274,1.25901293098287e-11,8.10511132760819e-10
"Afu6g09730",9264.80485294354,-4.6893855800192,0.693201119734033,-6.76482689730569,1.33468678951008e-11,8.5306768320383e-10
"Afu3g14710",766.997376457801,-3.8529329902511,0.569631982003059,-6.76389864330056,1.34327074278292e-11,8.5306768320383e-10
"Afu6g11100",354.883887366227,3.2611087536657,0.483173673990556,6.74935107025189,1.48507857223582e-11,9.36795536942581e-10
"Afu4g04170",892.167730302023,-4.28148668438465,0.63501376239019,-6.74235258818509,1.55842327794677e-11,9.76508025961449e-10
"Afu5g07640",79.9363702597003,-4.44695224565351,0.660129721263578,-6.73648239491693,1.62266943711453e-11,1.00656728986842e-09
"Afu1g07470",56089.266794613,-3.06255012142302,0.454652614762214,-6.73602223320491,1.62781389573358e-11,1.00656728986842e-09
"Afu5g11670",910.002216181848,3.35772896558172,0.499361290598384,6.72404735568941,1.76744947876707e-11,1.0857684739171e-09
"Afu8g01638",128.009778395033,-3.88602429701343,0.578929649237292,-6.71242922543879,1.91410652544891e-11,1.15512544259978e-09
"Afu3g08620",2437.08394771189,3.20658630475266,0.477758550133561,6.71172981384893,1.92330579372627e-11,1.15512544259978e-09
"Afu1g08850",4983.54738346095,2.89684851849661,0.431618642014228,6.71159268046889,1.9251145601999e-11,1.15512544259978e-09
"Afu1g04630",1632.5193830972,-3.0797690107128,0.458895803009482,-6.71125992113108,1.9295105275898e-11,1.15512544259978e-09
"Afu1g07040",5693.23726932577,-3.30395952611181,0.4925716067702,-6.70757201734774,1.97889304712231e-11,1.177190870247e-09
"Afu8g01800",12752.2405199049,-3.34972465810658,0.499925088656231,-6.70045319611873,2.0777414207912e-11,1.22821959836582e-09
"Afu3g01900",19353.9104351115,-3.14216320281167,0.469779984427276,-6.68858467148698,2.25339255835397e-11,1.32372729099806e-09
"Afu6g10350",698.181788344586,-3.07680540393722,0.461264801008916,-6.67036677675681,2.55164913165444e-11,1.4896242353056e-09
"Afu5g07340",48118.7733349271,-4.40350193040569,0.660627059044837,-6.66563966782175,2.63515070270944e-11,1.52887539844235e-09
"Afu1g14080",370.832496420056,3.46399547157339,0.520094092313547,6.66032458889201,2.7322348587476e-11,1.57547702069746e-09
"Afu3g01250",800.803853559399,-3.81835505439951,0.573995444679187,-6.65223929875198,2.88666847663297e-11,1.65437786657764e-09
"Afu6g12180",8860.91294996527,-3.87589892505373,0.582738103657879,-6.65118498468609,2.90742581511716e-11,1.65585984736649e-09
"Afu5g07930",475.820541468341,3.07788873959398,0.462868214880682,6.64960055722858,2.93889504704996e-11,1.65585984736649e-09
"Afu3g11550",10111.9202948069,-3.40074249144449,0.511459625524766,-6.64909275674551,2.94905113164919e-11,1.65585984736649e-09
"Afu8g01265",675.372088491173,-3.08765845317484,0.464410038710895,-6.64856096079562,2.95972395316065e-11,1.65585984736649e-09
"Afu2g02740",1276.79788480093,-3.03708699439648,0.456954737517272,-6.64636285619357,3.00424107595492e-11,1.6708202291657e-09
"Afu8g02830",414.80241571456,3.38196345103994,0.510770104564645,6.62130265811573,3.56047120143228e-11,1.96852169542718e-09
"Afu3g02780",171.890723745526,-3.87055567839079,0.584775057885673,-6.61887956094649,3.61931571146201e-11,1.98287896925155e-09
"Afu2g17210",236.746119982064,-3.12132488831399,0.471606126596024,-6.61849944750126,3.62863264933787e-11,1.98287896925155e-09
"Afu1g06000",1188.39924171553,-3.04710054275359,0.460476312257481,-6.61727967680945,3.65868915338761e-11,1.98774678339249e-09
"Afu2g05635",93.5799958598079,-3.97499247806114,0.60126565929093,-6.61104191905592,3.81624393621645e-11,2.06142969864933e-09
"Afu1g03920",774.82358327071,2.9745918888778,0.450223538779003,6.60692219012988,3.92392140070286e-11,2.10748212829749e-09
"Afu3g06620",265.738903030328,3.7294557472146,0.564794368986027,6.60320986186543,4.02349327996292e-11,2.14868257604383e-09
"Afu3g08050",1629.22572860412,3.52733756492595,0.534593852307872,6.59816335279247,4.16282460482029e-11,2.21053042150881e-09
"Afu6g02490",937.991972415055,3.8118061718775,0.578017905180533,6.59461607973364,4.26357715079857e-11,2.25131245170538e-09
"Afu5g06240",212743.996243164,-2.84349516659397,0.431526254156678,-6.58939088689041,4.41634656829089e-11,2.31157012709783e-09
"Afu5g05980",862.57598470121,2.80212267555361,0.425270435587557,6.589037095142,4.42688182655187e-11,2.31157012709783e-09
"Afu2g04550",1015.76039284763,-3.4964427741675,0.531158395629541,-6.58267440171671,4.62060301620263e-11,2.38999052729731e-09
"Afu7g04920",1116.87001358781,-3.38845182835184,0.514771458661334,-6.58243919964701,4.62792079974582e-11,2.38999052729731e-09
"Afu7g01810",1054.59810747514,-3.15301515697392,0.479272443627733,-6.57875327258117,4.74409226853129e-11,2.43659689791943e-09
"Afu3g08860",2324.09693470565,-3.99471780111935,0.608222980776396,-6.56785081685026,5.10466434730794e-11,2.60754022827975e-09
"Afu3g03940",734.484636160266,-3.04631334874049,0.463921473446676,-6.56644178616715,5.1531779822716e-11,2.61350545965248e-09
"Afu5g09950",345.214526669047,-3.49110114138045,0.531701851273853,-6.56589991743767,5.17195462810258e-11,2.61350545965248e-09
"Afu6g13390",4058.53988770465,-3.499053222042,0.533507338077679,-6.5585849946314,5.43207432654219e-11,2.72485707807918e-09
"Afu3g12630",1888.54638271928,-3.45467372331581,0.526780825837883,-6.55808555260321,5.4502939746663e-11,2.72485707807918e-09
"Afu2g12510",820.576956234257,-2.93580390278803,0.448182437683398,-6.55046618507153,5.7357743949226e-11,2.85240971099881e-09
"Afu2g12680",253.857626768258,-5.28761291996885,0.807339639407935,-6.54942809924028,5.77578406751093e-11,2.85718918160712e-09
"Afu4g11810",681.190130250862,-3.49844833970262,0.534254820397982,-6.5482766015972,5.82048421602784e-11,2.86422676159402e-09
"Afu5g06470",14789.7399454895,-3.49380189210206,0.533725127210984,-6.54606971637097,5.9071013026065e-11,2.89171068454159e-09
"Afu2g09480",1619.35223279822,-2.90513091655114,0.443862271883794,-6.54511793539354,5.94484530728564e-11,2.89510886234081e-09
"Afu7g01790",2291.36309835341,-4.36818093162989,0.6678620074738,-6.54054412849836,6.12954071679953e-11,2.96966769057726e-09
"Afu5g09970",19263.8747012592,-3.36282146648102,0.514376671421955,-6.53766325985344,6.24874186785153e-11,3.01189358030444e-09
"Afu2g03300",48729.7683872441,-2.8679298703743,0.438751423570625,-6.53657108855548,6.29452263177275e-11,3.01848052122612e-09
"Afu1g12280",1038.91858893552,3.11803531103135,0.477455620036225,6.53052384385962,6.55400524216854e-11,3.1269591508194e-09
"Afu5g07330",2639.9303613386,-4.70598859616651,0.720809539704597,-6.52875459735885,6.63188060803705e-11,3.14813362802729e-09
"Afu4g00570",1131.60972330329,-2.82757753120006,0.433221919696419,-6.52685702787497,6.71641009216543e-11,3.17223811338005e-09
"Afu3g09050",575.63854814957,3.04988467715704,0.468096662356388,6.51550186622564,7.24470225887941e-11,3.40464782656038e-09
"Afu8g05130",1281.60972374194,-3.44174589788184,0.528672973261193,-6.51016048096983,7.50705606228581e-11,3.51038905121514e-09
"Afu6g05160",584.417487829906,2.88252577092808,0.442833011230104,6.5092838560544,7.55099182245552e-11,3.51345406629997e-09
"Afu3g01430",7542.14749946946,-3.52109585286318,0.54105054351807,-6.50788710046936,7.62151614680543e-11,3.52879952038543e-09
"Afu1g14800",883.72997785351,4.39161094692101,0.675051383020904,6.50559506636106,7.73864254002913e-11,3.56546574675166e-09
"Afu5g11100",14311.5463131607,-4.45342631528295,0.684946421270234,-6.50186084193865,7.93324720863590e-11,3.63729709824238e-09
"Afu6g09100",13148.6065098401,-3.05368467658906,0.470000130947597,-6.497199629354,8.1828849896049e-11,3.7335405833639e-09
"Afu4g03390",7278.64007903734,-3.09373653642309,0.476727157627229,-6.48953282171141,8.61029481470269e-11,3.90957299340051e-09
"Afu5g02450",2196.59294415683,3.55207640349202,0.548145495484891,6.48017074435656,9.16188782500422e-11,4.14002806092378e-09
"Afu1g17520",123.102271065175,4.666817730971,0.720709765374918,6.47530802991589,9.46187149861741e-11,4.25512584763182e-09
"Afu3g12100",37377.7360255102,-2.86356742747283,0.442379683315546,-6.47309886839959,9.60130821871826e-11,4.29727123560633e-09
"Afu2g05400",5707.69735620047,-3.10457853276062,0.480438009309263,-6.46197526549605,1.03344994385927e-10,4.60350522385466e-09
"Afu6g02180",3601.48127830737,-2.77173472419923,0.429455533863706,-6.45406684892988,1.08887740978898e-10,4.82752772387103e-09
"Afu1g03200",648.830495328406,-3.75852827797159,0.582694667682266,-6.45025342847492,1.11663267367929e-10,4.92733826286931e-09
"Afu1g09170",971.536137384356,2.70238705643959,0.41906312466382,6.4486395900558,1.12858587693732e-10,4.95681245669808e-09
"Afu5g07540",768.082091946621,-2.70766821349035,0.420157439130808,-6.44441335869665,1.16048404665116e-10,5.07320444394153e-09
"Afu5g00830",141.332327802778,-4.38238577134909,0.680149511300092,-6.44326827931149,1.16927737689703e-10,5.08798058585889e-09
"Afu6g03420",11349.5416474707,-2.9314350868685,0.455329824075627,-6.4380476126721,1.21020041829052e-10,5.24178512972931e-09
